course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts
HarvardX/CS50x/2012,MHxPC130004066,1,0,0,0,Poland,,,,11/13/12,2/20/13,1.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130374711,1,0,0,0,United States,Doctorate,1954.0,f,8/4/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130572116,1,1,0,0,Brazil,Secondary,1995.0,m,2/5/13,4/11/13,17.0,1.0,,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130385098,1,1,1,0,India,Master's,1987.0,m,1/2/13,8/19/13,1420.0,27.0,273.0,6.0,0
HarvardX/ER22x/2013_Spring,MHxPC130021765,1,1,1,1,Canada,Master's,1978.0,m,2/14/13,8/9/13,1605.0,23.0,,23.0,0
HarvardX/CS50x/2012,MHxPC130145229,1,1,1,1,United Kingdom,Bachelor's,1987.0,m,10/13/12,5/11/13,219.0,35.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130347546,1,1,1,1,United States,Secondary,1993.0,f,8/25/12,4/24/13,296.0,32.0,,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130560770,1,1,0,0,United States,Secondary,1994.0,m,1/9/13,5/31/13,39.0,1.0,,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130424627,1,1,1,1,Brazil,Secondary,1995.0,m,2/19/13,8/14/13,1715.0,45.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130037404,1,0,0,0,Other South Asia,Bachelor's,1984.0,m,10/11/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130118440,1,1,1,1,United Kingdom,Bachelor's,1976.0,m,9/17/12,1/16/13,3027.0,35.0,69.0,15.0,0
HarvardX/CS50x/2012,MHxPC130533117,1,1,0,0,United States,Secondary,1969.0,m,7/22/13,7/23/13,22.0,2.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130397308,1,1,0,0,Other Europe,Bachelor's,1985.0,m,7/8/13,7/8/13,5.0,1.0,,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130439518,1,0,0,0,Unknown/Other,Master's,1984.0,f,8/9/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130430932,1,0,0,0,China,Master's,1989.0,f,3/11/13,3/11/13,1.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130466118,1,1,1,1,Other Europe,Doctorate,1979.0,f,10/10/12,5/31/13,8388.0,42.0,1291.0,16.0,0
HarvardX/CS50x/2012,MHxPC130524393,1,0,0,0,Ukraine,Master's,1983.0,m,7/31/12,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130420457,1,1,1,1,Canada,Secondary,1991.0,m,1/20/13,8/28/13,1545.0,46.0,268.0,8.0,0
HarvardX/ER22x/2013_Spring,MHxPC130588734,1,1,1,1,France,Bachelor's,1988.0,m,7/22/13,8/8/13,2135.0,10.0,,32.0,0
HarvardX/CB22x/2013_Spring,MHxPC130372557,1,1,0,0,India,Master's,1971.0,m,7/19/13,7/23/13,49.0,2.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130462840,1,1,0,0,United States,Secondary,,m,2/27/13,4/12/13,104.0,10.0,,3.0,0
HarvardX/CB22x/2013_Spring,MHxPC130104302,1,1,0,0,Australia,Bachelor's,1987.0,f,2/24/13,6/9/13,752.0,38.0,,4.0,0
HarvardX/CS50x/2012,MHxPC130011612,1,1,0,0,United States,Less than Secondary,1997.0,m,3/3/13,3/4/13,8.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130410722,1,0,0,0,Unknown/Other,,,,8/6/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130588844,1,1,1,1,United States,Bachelor's,1986.0,f,10/10/12,1/15/13,3828.0,33.0,536.0,15.0,0
HarvardX/CS50x/2012,MHxPC130415515,1,1,1,1,United States,Bachelor's,1988.0,m,8/27/12,4/16/13,798.0,43.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130220134,1,1,1,1,Portugal,Master's,1978.0,m,7/24/12,7/2/13,809.0,57.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130317936,1,1,1,1,Other Europe,Less than Secondary,1997.0,m,11/3/12,7/23/13,479.0,49.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130480067,1,1,1,1,Brazil,Bachelor's,1990.0,f,10/30/12,1/19/13,5539.0,36.0,136.0,13.0,0
HarvardX/PH207x/2012_Fall,MHxPC130258545,1,1,1,1,India,Master's,1977.0,m,8/21/12,2/22/13,4116.0,42.0,871.0,12.0,0
HarvardX/CS50x/2012,MHxPC130597638,1,0,0,0,Other Africa,Secondary,1994.0,m,6/12/13,6/12/13,1.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130418685,1,0,0,0,Other Europe,Secondary,1988.0,f,4/27/13,5/23/13,3.0,2.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130473679,1,1,0,0,Brazil,Master's,1972.0,m,4/5/13,8/6/13,90.0,3.0,,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130206754,1,0,0,0,United States,Bachelor's,1974.0,m,4/22/13,4/23/13,2.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130482021,1,1,1,1,Portugal,Bachelor's,1989.0,f,10/10/12,1/13/13,7657.0,54.0,1986.0,15.0,0
HarvardX/CS50x/2012,MHxPC130018202,1,1,0,0,United States,Bachelor's,1985.0,f,1/11/13,5/16/13,1.0,1.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130138547,1,1,1,1,Egypt,Bachelor's,1985.0,f,10/22/12,1/18/13,1778.0,13.0,150.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130557585,1,1,1,1,Nigeria,Bachelor's,1982.0,m,9/18/12,6/28/13,3231.0,36.0,88.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130278351,1,1,1,1,Russian Federation,Master's,1982.0,m,6/18/13,8/3/13,885.0,20.0,,27.0,0
HarvardX/CS50x/2012,MHxPC130286912,1,0,0,0,Egypt,Bachelor's,1986.0,m,8/17/12,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130321433,1,1,0,0,United States,Bachelor's,1979.0,m,12/29/12,5/22/13,65.0,6.0,2.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130114092,1,1,0,0,Other Africa,Bachelor's,1988.0,f,9/15/12,11/1/12,40.0,2.0,11.0,2.0,0
HarvardX/CS50x/2012,MHxPC130467796,1,1,1,1,Russian Federation,Master's,1982.0,m,8/2/12,5/8/13,219.0,28.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130388980,1,1,1,1,United States,Master's,1957.0,f,1/25/13,7/8/13,1695.0,24.0,,32.0,0
HarvardX/PH207x/2012_Fall,MHxPC130502141,1,1,0,0,Other Africa,Bachelor's,1973.0,m,9/24/12,10/17/12,42.0,1.0,6.0,2.0,0
HarvardX/CS50x/2012,MHxPC130145823,1,0,0,0,United States,Bachelor's,1988.0,m,9/19/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130002205,1,1,1,1,Indonesia,Bachelor's,1985.0,f,9/5/12,1/19/13,7700.0,61.0,251.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130386980,1,0,0,0,Nigeria,Bachelor's,1980.0,m,9/12/12,9/12/12,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130170193,1,0,0,0,United States,Secondary,1965.0,m,2/18/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130574648,1,0,0,0,Unknown/Other,Bachelor's,1989.0,f,12/28/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130315596,1,0,0,0,Philippines,Bachelor's,1988.0,f,12/11/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130139684,1,1,0,0,India,Master's,1986.0,m,12/13/12,4/9/13,1.0,1.0,,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130568831,1,1,0,0,Other East Asia,Secondary,1993.0,f,8/30/13,8/30/13,10.0,1.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130264083,1,0,0,0,Nigeria,Secondary,1989.0,m,2/16/13,2/16/13,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130526849,1,1,0,0,United States,Secondary,1993.0,m,3/25/13,3/26/13,23.0,2.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130140036,1,1,1,0,India,Bachelor's,1989.0,m,10/29/12,1/16/13,4135.0,29.0,840.0,11.0,1
HarvardX/CS50x/2012,MHxPC130534887,1,0,0,0,Unknown/Other,Bachelor's,1992.0,m,11/22/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130390366,1,1,1,0,Other Africa,Bachelor's,1990.0,f,9/20/12,3/12/13,4592.0,41.0,555.0,15.0,0
HarvardX/PH278x/2013_Spring,MHxPC130480327,1,1,1,1,Philippines,Master's,1985.0,m,12/20/12,8/3/13,1980.0,30.0,275.0,10.0,0
HarvardX/ER22x/2013_Spring,MHxPC130024722,1,1,0,0,Other Middle East/Central Asia,Bachelor's,1984.0,m,2/25/13,4/29/13,300.0,8.0,,8.0,0
HarvardX/ER22x/2013_Spring,MHxPC130379963,1,1,0,1,Other South Asia,Secondary,1993.0,f,7/31/13,8/20/13,308.0,2.0,,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130125882,1,1,1,1,United States,Master's,1987.0,m,8/17/12,1/15/13,2650.0,31.0,351.0,15.0,0
HarvardX/PH278x/2013_Spring,MHxPC130301253,1,0,0,0,Other South America,Secondary,1992.0,m,3/14/13,3/14/13,1.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130012944,1,1,0,0,India,Secondary,1993.0,m,7/30/13,7/30/13,12.0,1.0,,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130264376,1,1,1,1,United States,Bachelor's,1942.0,m,5/22/13,8/29/13,3861.0,59.0,,27.0,0
HarvardX/PH207x/2012_Fall,MHxPC130353889,1,1,1,1,Nigeria,Master's,1981.0,m,10/15/12,5/29/13,7139.0,67.0,1635.0,14.0,0
HarvardX/PH207x/2012_Fall,MHxPC130512357,1,1,0,0,Brazil,Master's,1974.0,m,10/14/12,10/24/12,328.0,7.0,50.0,2.0,0
HarvardX/CS50x/2012,MHxPC130237165,1,1,1,1,United States,Bachelor's,1977.0,m,9/20/12,4/30/13,43.0,9.0,,10.0,0
HarvardX/CS50x/2012,MHxPC130137175,1,1,1,1,India,Bachelor's,1990.0,m,8/1/12,6/9/13,202.0,48.0,,11.0,0
HarvardX/CS50x/2012,MHxPC130275627,1,1,1,1,Nigeria,Secondary,1988.0,f,10/16/12,4/29/13,60.0,13.0,,8.0,0
HarvardX/PH278x/2013_Spring,MHxPC130021853,1,1,1,1,Other Middle East/Central Asia,Secondary,1994.0,m,5/31/13,6/30/13,1675.0,13.0,143.0,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130063357,1,1,1,1,Other Africa,Master's,1985.0,m,10/17/12,5/27/13,8089.0,76.0,1659.0,15.0,0
HarvardX/CS50x/2012,MHxPC130126949,1,1,1,0,Canada,Secondary,1992.0,m,11/8/12,8/25/13,190.0,8.0,,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130447543,1,1,0,0,Other Europe,Doctorate,1980.0,f,8/30/13,8/30/13,8.0,2.0,1.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130324601,1,0,0,0,United States,Secondary,1988.0,f,3/14/13,3/14/13,4.0,1.0,,,0
HarvardX/CB22x/2013_Spring,MHxPC130263059,1,1,0,0,United States,,,,5/28/13,5/28/13,20.0,2.0,,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130574908,1,1,0,1,Germany,,,,2/13/13,6/12/13,482.0,5.0,,3.0,0
HarvardX/CB22x/2013_Spring,MHxPC130327695,1,1,0,0,Other Africa,Bachelor's,1988.0,f,3/17/13,6/20/13,20.0,2.0,,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130304075,1,1,1,1,United States,Bachelor's,1989.0,m,1/22/13,7/31/13,844.0,22.0,,30.0,1
HarvardX/CS50x/2012,MHxPC130290822,1,1,0,0,Egypt,Bachelor's,1989.0,m,10/10/12,2/16/13,7.0,1.0,,1.0,0
HarvardX/CS50x/2012,MHxPC130565941,1,1,0,0,Other South Asia,Secondary,1993.0,m,11/10/12,4/5/13,3.0,1.0,,,0
HarvardX/PH278x/2013_Spring,MHxPC130421665,1,1,0,0,United States,Master's,1973.0,m,12/20/12,5/24/13,157.0,14.0,14.0,2.0,0
HarvardX/CS50x/2012,MHxPC130299926,1,0,0,0,Unknown/Other,Secondary,1992.0,m,9/18/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130581784,1,0,0,0,United States,Doctorate,1973.0,f,10/16/12,10/16/12,2.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130042935,1,1,0,1,United Kingdom,Secondary,1966.0,m,6/26/13,7/3/13,285.0,2.0,,7.0,0
HarvardX/CS50x/2012,MHxPC130064251,1,1,1,1,Other Europe,Secondary,1997.0,m,9/8/12,4/24/13,283.0,32.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130361810,1,1,0,0,Indonesia,Secondary,1991.0,m,8/28/12,2/23/13,18.0,2.0,,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130183354,1,1,1,1,United Kingdom,,,,1/23/13,9/7/13,6526.0,159.0,,26.0,0
HarvardX/ER22x/2013_Spring,MHxPC130045997,1,1,1,1,Other Europe,Master's,1987.0,m,4/19/13,8/19/13,1103.0,39.0,,20.0,1
HarvardX/CB22x/2013_Spring,MHxPC130039740,1,0,0,0,United Kingdom,Bachelor's,1980.0,f,7/11/13,7/11/13,6.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130535674,1,1,0,0,Other Middle East/Central Asia,Bachelor's,1984.0,m,6/21/13,6/26/13,6.0,2.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130297259,1,1,1,1,United States,Master's,1966.0,f,9/27/12,1/18/13,8778.0,73.0,1876.0,15.0,1
HarvardX/PH278x/2013_Spring,MHxPC130080713,1,0,0,0,United States,Secondary,1981.0,m,4/4/13,4/9/13,4.0,2.0,,,0
HarvardX/CS50x/2012,MHxPC130064450,1,0,0,0,Unknown/Other,Bachelor's,1986.0,f,7/29/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130193551,1,1,0,0,Brazil,Secondary,1997.0,m,3/11/13,8/17/13,73.0,6.0,,7.0,0
HarvardX/CS50x/2012,MHxPC130370504,1,1,1,1,Other Europe,Secondary,1972.0,m,11/4/12,5/13/13,30.0,5.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130448644,1,1,0,0,United States,Secondary,1982.0,f,3/5/13,4/28/13,39.0,5.0,,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130231102,1,1,1,1,Brazil,Secondary,1993.0,m,2/10/13,8/12/13,2156.0,43.0,,32.0,0
HarvardX/ER22x/2013_Spring,MHxPC130094098,1,1,0,0,United States,,,m,3/20/13,3/20/13,65.0,1.0,,4.0,0
HarvardX/ER22x/2013_Spring,MHxPC130311991,1,0,0,0,Unknown/Other,Secondary,1984.0,f,1/6/13,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130448538,1,1,1,1,Other Africa,Bachelor's,1981.0,m,10/23/12,1/17/13,4705.0,36.0,360.0,15.0,0
HarvardX/CS50x/2012,MHxPC130391244,1,0,0,0,France,Master's,1987.0,m,4/6/13,4/6/13,1.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130249875,1,1,0,0,Other South America,Secondary,1992.0,m,10/19/12,2/22/13,1.0,1.0,,3.0,0
HarvardX/CS50x/2012,MHxPC130362623,1,1,0,0,Other Europe,Bachelor's,1986.0,m,10/17/12,7/6/13,39.0,4.0,,4.0,0
HarvardX/CS50x/2012,MHxPC130351569,1,1,1,1,United States,Bachelor's,1990.0,f,10/17/12,6/30/13,438.0,43.0,,10.0,0
HarvardX/PH207x/2012_Fall,MHxPC130494143,1,1,1,1,United States,,,,8/16/12,1/20/13,4162.0,49.0,236.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130189865,1,0,0,0,India,Secondary,1995.0,m,8/1/13,8/1/13,1.0,1.0,,,0
HarvardX/ER22x/2013_Spring,MHxPC130565465,1,1,0,0,India,Bachelor's,1991.0,m,8/29/13,9/5/13,3.0,2.0,,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130099814,1,1,0,1,United States,Secondary,1979.0,m,1/29/13,9/4/13,903.0,22.0,,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130122849,1,1,1,1,India,,,,3/22/13,8/13/13,1301.0,19.0,,31.0,1
HarvardX/CS50x/2012,MHxPC130137400,1,0,0,0,Unknown/Other,,,,9/23/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130278254,1,1,1,1,India,Bachelor's,1986.0,f,10/22/12,1/16/13,1945.0,14.0,50.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130319041,1,1,1,1,United States,,1989.0,m,7/25/13,8/12/13,533.0,6.0,,34.0,0
HarvardX/CB22x/2013_Spring,MHxPC130510738,1,1,0,0,United States,Bachelor's,1984.0,m,1/13/13,7/30/13,281.0,11.0,,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130098624,1,1,1,1,Ukraine,Master's,1988.0,m,1/26/13,9/6/13,2604.0,31.0,650.0,11.0,0
HarvardX/PH278x/2013_Spring,MHxPC130255853,1,1,0,0,India,Secondary,1996.0,m,3/19/13,5/18/13,40.0,3.0,2.0,1.0,0
HarvardX/CS50x/2012,MHxPC130482547,1,1,1,1,India,Bachelor's,1989.0,m,8/8/12,8/1/13,169.0,19.0,,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130410027,1,0,0,0,Unknown/Other,Master's,1989.0,f,1/21/13,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130222265,1,0,0,0,Unknown/Other,Bachelor's,1988.0,m,8/7/12,,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130502468,1,1,1,1,India,Bachelor's,1991.0,f,7/27/12,3/6/13,6824.0,48.0,409.0,16.0,1
HarvardX/CB22x/2013_Spring,MHxPC130045164,1,0,0,0,United States,Master's,,f,3/5/13,4/12/13,3.0,2.0,,,0
HarvardX/CS50x/2012,MHxPC130527885,1,1,0,0,United States,Bachelor's,1989.0,m,10/18/12,3/31/13,1.0,1.0,,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130527866,1,1,1,1,United States,Master's,1987.0,m,10/13/12,5/8/13,7610.0,73.0,1190.0,15.0,0
HarvardX/CS50x/2012,MHxPC130069689,1,1,0,0,United States,Bachelor's,,m,5/24/13,5/25/13,17.0,1.0,,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130190547,1,1,1,1,India,Bachelor's,1987.0,f,10/22/12,1/17/13,2847.0,19.0,515.0,12.0,0
HarvardX/CS50x/2012,MHxPC130466800,1,0,0,0,United States,Master's,1978.0,f,10/4/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130096246,1,1,1,1,Other Europe,Master's,1981.0,f,2/20/13,8/5/13,1634.0,39.0,,32.0,0
HarvardX/PH207x/2012_Fall,MHxPC130051940,1,1,0,0,United States,Master's,1981.0,m,10/7/12,10/22/12,45.0,2.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130268823,1,0,0,0,Other Middle East/Central Asia,Bachelor's,1990.0,m,8/4/12,8/4/12,2.0,1.0,,,0
HarvardX/CS50x/2012,MHxPC130437629,1,0,0,0,Unknown/Other,Bachelor's,1968.0,m,8/26/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130149158,1,0,0,0,Unknown/Other,Bachelor's,1990.0,m,1/1/13,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130441894,1,1,1,1,United States,Doctorate,1985.0,m,12/21/12,7/30/13,1552.0,31.0,,32.0,0
HarvardX/PH207x/2012_Fall,MHxPC130079285,1,1,1,1,India,Master's,1969.0,m,9/7/12,1/18/13,2137.0,23.0,75.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130043716,1,1,0,0,Portugal,Master's,1984.0,m,9/23/12,10/22/12,59.0,4.0,10.0,3.0,0
HarvardX/CS50x/2012,MHxPC130387908,1,0,0,0,Unknown/Other,,,,8/17/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130223779,1,1,1,1,India,Bachelor's,1989.0,m,7/7/13,7/31/13,507.0,2.0,,20.0,0
HarvardX/CS50x/2012,MHxPC130125624,1,1,1,1,United States,Master's,1964.0,m,9/3/12,4/30/13,279.0,24.0,,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130035478,1,1,1,1,United States,Secondary,1994.0,m,3/3/13,8/3/13,1707.0,19.0,,33.0,1
HarvardX/PH207x/2012_Fall,MHxPC130114280,1,1,1,1,Spain,Master's,1984.0,f,10/18/12,2/22/13,10605.0,49.0,2521.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130425253,1,1,1,1,United States,,,m,3/26/13,8/27/13,2899.0,38.0,,26.0,0
HarvardX/ER22x/2013_Spring,MHxPC130358806,1,1,1,1,United States,Less than Secondary,1998.0,f,1/5/13,8/12/13,1800.0,32.0,,31.0,1
HarvardX/ER22x/2013_Spring,MHxPC130152926,1,1,1,1,Brazil,Master's,1983.0,m,6/12/13,8/23/13,652.0,13.0,,21.0,0
HarvardX/CS50x/2012,MHxPC130075177,1,1,1,1,Other Europe,Master's,1980.0,f,1/21/13,7/30/13,556.0,57.0,,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130501819,1,0,0,0,Unknown/Other,Secondary,1995.0,m,12/31/12,11/17/13,,,,,0
HarvardX/PH207x/2012_Fall,MHxPC130397836,1,1,0,0,Other Africa,Bachelor's,1979.0,m,10/18/12,10/30/12,151.0,3.0,,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130431957,1,0,0,0,Spain,Bachelor's,1987.0,m,1/5/13,,,,,,0
HarvardX/CS50x/2012,MHxPC130474003,1,1,1,1,Other Europe,Master's,1987.0,m,9/11/12,4/27/13,241.0,21.0,,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130503437,1,1,1,1,Germany,Secondary,1989.0,f,10/13/12,4/18/13,5870.0,50.0,1068.0,15.0,0
HarvardX/CS50x/2012,MHxPC130491167,1,1,0,0,United Kingdom,,,,7/24/12,8/10/13,148.0,16.0,,5.0,0
HarvardX/CS50x/2012,MHxPC130141275,1,0,0,0,United States,Secondary,1989.0,m,8/16/12,,,,,,0
HarvardX/CB22x/2013_Spring,MHxPC130205952,1,1,1,1,Greece,Bachelor's,1989.0,f,6/17/13,9/7/13,1920.0,12.0,,26.0,0
HarvardX/ER22x/2013_Spring,MHxPC130051826,1,1,1,1,United States,Secondary,1972.0,f,5/29/13,8/8/13,2565.0,22.0,,29.0,0
HarvardX/CS50x/2012,MHxPC130125074,1,1,1,1,India,Secondary,1993.0,m,10/6/12,6/18/13,171.0,37.0,,8.0,0
HarvardX/CB22x/2013_Spring,MHxPC130407870,1,1,1,1,India,Secondary,1991.0,m,1/25/13,8/31/13,2649.0,45.0,,20.0,0
HarvardX/PH207x/2012_Fall,MHxPC130002481,1,1,1,1,United States,Bachelor's,1990.0,f,10/19/12,2/12/13,5380.0,33.0,754.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130542060,1,1,1,1,United States,,,,1/9/13,8/4/13,1687.0,19.0,,33.0,7
HarvardX/ER22x/2013_Spring,MHxPC130274946,1,1,0,1,Greece,Bachelor's,1989.0,f,3/21/13,8/27/13,688.0,12.0,,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130303963,1,0,0,0,United States,Secondary,1991.0,f,1/4/13,3/15/13,4.0,2.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130146501,1,1,1,1,Other Europe,Master's,1983.0,m,8/15/12,6/14/13,6344.0,65.0,540.0,16.0,0
HarvardX/CS50x/2012,MHxPC130371062,1,1,1,1,France,,,,7/24/12,5/12/13,683.0,50.0,,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130169398,1,1,0,0,India,Bachelor's,1989.0,m,2/12/13,3/25/13,12.0,4.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130177900,1,1,1,1,India,Secondary,1988.0,m,10/21/12,2/19/13,6037.0,60.0,197.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130331001,1,0,0,0,Other Africa,Bachelor's,1978.0,m,10/22/12,10/22/12,2.0,1.0,,,0
HarvardX/PH207x/2012_Fall,MHxPC130246795,1,1,1,1,Portugal,Master's,1986.0,m,10/15/12,1/20/13,37440.0,71.0,17314.0,16.0,0
HarvardX/CS50x/2012,MHxPC130349437,1,0,0,0,Unknown/Other,Bachelor's,1984.0,m,9/9/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130278217,1,1,1,1,Other Europe,Master's,1986.0,m,10/15/12,5/17/13,154.0,19.0,,12.0,0
HarvardX/CS50x/2012,MHxPC130015299,1,1,0,0,United States,Master's,1972.0,m,4/6/13,4/6/13,4.0,1.0,,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130258361,1,1,1,1,United States,,,,8/31/12,2/14/13,5831.0,49.0,1757.0,16.0,0
HarvardX/CS50x/2012,MHxPC130582090,1,0,0,0,Unknown/Other,Secondary,1992.0,m,8/19/12,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130008067,1,1,1,1,Colombia,,,,5/11/13,8/7/13,12299.0,29.0,5128.0,7.0,0
HarvardX/CS50x/2012,MHxPC130456018,1,1,0,0,United States,Bachelor's,1990.0,f,11/25/12,4/4/13,6.0,1.0,,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130088509,1,1,1,1,United States,Master's,1976.0,f,3/10/13,8/7/13,2204.0,29.0,,34.0,0
HarvardX/ER22x/2013_Spring,MHxPC130079949,1,1,1,1,France,Bachelor's,1992.0,f,3/3/13,8/17/13,2018.0,44.0,,33.0,0
HarvardX/CS50x/2012,MHxPC130089311,1,1,0,0,United Kingdom,Bachelor's,1987.0,m,5/29/13,5/29/13,26.0,1.0,,2.0,0
HarvardX/CS50x/2012,MHxPC130184358,1,0,0,0,Unknown/Other,Secondary,1992.0,m,8/18/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130515001,1,0,0,0,Unknown/Other,Bachelor's,1990.0,m,8/17/12,,,,,,0
HarvardX/CS50x/2012,MHxPC130199082,1,0,0,0,Unknown/Other,,,f,8/30/12,,,,,,0
HarvardX/ER22x/2013_Spring,MHxPC130392173,1,1,1,1,Other South Asia,Bachelor's,1985.0,f,6/1/13,6/1/13,561.0,1.0,,17.0,0
HarvardX/PH207x/2012_Fall,MHxPC130302741,1,1,1,1,Other South America,Master's,1979.0,m,10/14/12,1/14/13,5633.0,35.0,1024.0,14.0,0
HarvardX/PH207x/2012_Fall,MHxPC130535912,1,1,1,0,United Kingdom,Doctorate,1978.0,f,11/27/12,12/21/12,564.0,11.0,179.0,10.0,0
HarvardX/CS50x/2012,MHxPC130490933,1,1,0,0,United States,Master's,1988.0,m,3/5/13,3/26/13,11.0,2.0,,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130059310,1,1,0,0,India,Bachelor's,1992.0,f,3/14/13,4/5/13,140.0,6.0,,5.0,0
HarvardX/ER22x/2013_Spring,MHxPC130246974,1,1,1,1,United States,Master's,1948.0,f,3/18/13,6/20/13,1028.0,26.0,,31.0,0
HarvardX/PH207x/2012_Fall,MHxPC130125370,1,0,0,0,Mexico,Master's,1988.0,m,8/20/12,8/20/12,1.0,1.0,,,0
